enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
12508,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,8,,,1,146,1
28634,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,0,14,1
2192,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,0,116,0
7135,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,92,0
21042,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,,50-99,Funded Startup,>4,24,0
15592,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,22,0
26185,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Arts,2,50-99,Pvt Ltd,2,48,1
9883,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,44,0
20919,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,3,87,0
4030,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,7,1000-4999,NGO,3,114,0
29932,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,0
12169,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,150,0
12566,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Oct-49,Early Stage Startup,>4,36,0
29167,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,2,96,0
18838,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,4,13,0
10382,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,1,50,0
9691,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,94,0
13315,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,102,1
32003,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Funded Startup,1,101,0
13766,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,9,0
30560,city_74,0.579,,No relevent experience,Full time course,Graduate,Business Degree,3,,,0,11,0
9924,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,1,21,0
17893,city_65,0.802,,No relevent experience,no_enrollment,High School,,2,,,0,13,0
11647,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0
25733,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,Oct-49,Funded Startup,4,152,0
29336,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,27,0
18078,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,16,1
2145,city_16,0.91,Male,No relevent experience,Full time course,High School,,6,,,0,96,0
2984,city_24,0.698,,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,2,60,0
32030,city_12,0.64,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,47,0
10871,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,100,0
3613,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Funded Startup,1,42,0
26253,city_16,0.91,Male,No relevent experience,Full time course,Masters,Humanities,>20,,,3,94,0
2440,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,1,32,0
1772,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,17,1
4711,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Funded Startup,1,192,0
15513,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,2,96,0
30827,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,2,84,1
21090,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,4,500-999,Pvt Ltd,2,23,0
30390,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,19,0
2946,city_21,0.624,,No relevent experience,Full time course,Graduate,,2,,Pvt Ltd,1,50,1
23444,city_100,0.887,,No relevent experience,Full time course,Masters,STEM,8,,Public Sector,3,38,1
13718,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,7,0
15603,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,,2,140,0
14570,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,2,,,0,36,0
23094,city_53,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,>4,32,0
315,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,16,10000+,NGO,1,276,0
21512,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,>4,67,0
24680,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,NGO,3,6,0
32798,city_79,0.698,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,,95,0
2249,city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,25,0
17343,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,,,1,28,1
4408,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,7,,,1,65,1
32076,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,40,1
28137,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,6,,,4,30,0
22387,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,,3,184,1
2706,city_123,0.738,,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Early Stage Startup,2,166,0
11373,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,6,,,1,46,0
18656,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,121,0
5846,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,92,0
24716,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,136,1
30142,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,9,1000-4999,Pvt Ltd,3,77,0
18390,city_54,0.856,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,32,1
2252,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,162,0
29859,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,,0,13,1
13495,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,45,0
29967,city_97,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,,2,32,0
11335,city_114,0.926,Male,No relevent experience,Full time course,High School,,13,,,0,32,0
16533,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,50,0
14760,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,27,1
24056,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,43,1
17326,city_21,0.624,Male,Has relevent experience,Full time course,High School,,4,,,0,75,0
7814,city_155,0.556,,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,1,34,1
32084,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,17,Oct-49,Funded Startup,1,51,0
30207,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,100,1
20905,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,29,1
1061,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,>4,34,0
14502,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,30,0
31746,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,,,1,44,1
2059,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,15,Oct-49,Funded Startup,>4,76,0
15039,city_103,0.92,,Has relevent experience,Part time course,Masters,Arts,10,50-99,NGO,2,146,0
24954,city_90,0.698,,Has relevent experience,no_enrollment,Masters,STEM,14,,,>4,88,1
20423,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,40,0
30989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,2,47,0
20953,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,0,84,0
26013,city_65,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,149,0
21761,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Public Sector,1,73,0
6723,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,82,0
506,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,154,0
23504,city_105,0.794,Male,No relevent experience,no_enrollment,High School,,4,,,,288,0
11508,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,35,0
14726,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,15,<10,Pvt Ltd,>4,83,1
17033,city_103,0.92,Female,No relevent experience,,,,5,,,0,31,0
23652,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Public Sector,3,100,0
33264,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,2,28,0
1860,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,56,1
6324,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,96,0
32246,city_94,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,7,0
28932,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,1,13,0
24913,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,58,1
28385,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Funded Startup,1,16,1
15000,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,>4,50,1
27553,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,>4,47,0
14995,city_114,0.926,Male,No relevent experience,Full time course,High School,,2,,,1,5,0
23165,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,48,0
21982,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,50-99,Pvt Ltd,2,19,0
17766,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,27,0
22019,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,3,0
30032,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,25,0
18251,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,45,0
30318,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,4,102,1
4521,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,11,,Pvt Ltd,0,22,1
23724,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,94,1
22596,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,79,0
17586,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,10,1
562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,300,0
18585,city_36,0.893,,No relevent experience,Full time course,Graduate,STEM,4,,,1,46,1
5292,city_74,0.579,,No relevent experience,Full time course,Graduate,Other,6,,,0,63,1
18613,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,13,0
1068,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,4,0
6219,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,88,1
22020,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,2,10,1
30545,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,<10,Funded Startup,1,32,0
12537,city_44,0.725,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,52,0
21,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,2,90,0
24278,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,0,66,0
9932,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Oct-49,,2,9,1
17671,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,3,46,0
4458,city_123,0.738,,No relevent experience,,Graduate,STEM,1,,Pvt Ltd,0,110,0
26528,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,10,0
15736,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,1,,,0,83,0
9223,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,89,1
10402,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,134,1
30662,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,28,0
24313,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,,Public Sector,1,66,1
18938,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,3,54,0
15354,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,Humanities,6,<10,Other,2,85,1
25320,city_16,0.91,Male,No relevent experience,Part time course,Graduate,Business Degree,19,<10,Pvt Ltd,>4,9,0
28796,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,>20,,,2,36,0
28186,city_74,0.579,,No relevent experience,,Graduate,STEM,6,100-500,Pvt Ltd,1,200,1
12784,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,103,0
15415,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,53,0
2974,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Other,2,38,1
33331,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,28,1
17741,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,48,1
16241,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,Other,6,500-999,Public Sector,1,112,0
27284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Funded Startup,4,7,1
27856,city_98,0.949,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,168,0
11910,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,7,,,0,25,0
31121,city_11,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,1,26,0
8970,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,62,0
30249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,3,40,0
24698,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,1,3,0
11604,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,,1,23,0
9188,city_64,0.6659999999999999,Female,No relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,0,70,0
11249,city_103,0.92,Female,No relevent experience,no_enrollment,Primary School,,3,,,0,17,0
10896,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,18,1
19045,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,34,0
20901,city_65,0.802,Male,No relevent experience,,Phd,STEM,4,,,1,57,0
7970,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,65,0
5262,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,192,1
8265,city_160,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,0,34,0
13989,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,268,1
23160,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,,0,33,0
17156,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,2,0
27448,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,6,0
2769,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,Pvt Ltd,0,7,0
22935,city_136,0.897,,No relevent experience,,Graduate,,3,,,,92,0
25835,city_159,0.843,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,44,0
24175,city_141,0.763,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,36,0
23368,city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,1,38,1
12497,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Early Stage Startup,>4,6,0
5748,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,1,41,0
2868,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,4,50,0
13111,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0
30588,city_162,0.767,Female,No relevent experience,Full time course,High School,,2,,,1,24,0
8478,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,>4,163,0
25499,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,1,54,0
17559,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,1,31,0
1991,city_24,0.698,,Has relevent experience,Part time course,High School,,4,100-500,Pvt Ltd,2,44,0
22361,city_149,0.6890000000000001,,No relevent experience,Full time course,,,<1,1000-4999,Public Sector,1,86,1
24873,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,51,1
10735,city_19,0.682,Male,No relevent experience,Full time course,High School,,6,,,0,106,0
28226,city_21,0.624,Male,No relevent experience,Full time course,High School,,7,5000-9999,Pvt Ltd,1,167,1
24333,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,85,1
31737,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,0
27391,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,256,0
18085,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,1,20,1
6974,city_136,0.897,,No relevent experience,Full time course,Masters,STEM,8,,,1,51,0
26239,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,202,1
5352,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,Oct-49,Pvt Ltd,1,50,0
15274,city_53,0.74,Male,No relevent experience,Full time course,High School,,3,,,0,160,0
30711,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,22,0
7981,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,69,0
30659,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,3,,,>4,12,1
12063,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,2,178,0
27219,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,62,1
27149,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,6,0
18761,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,16,0
18230,city_73,0.754,Male,No relevent experience,no_enrollment,Phd,STEM,15,,,1,41,0
25974,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,28,0
31509,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,111,1
5268,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,43,0
22332,city_73,0.754,Male,No relevent experience,Full time course,High School,,2,,,0,49,0
15412,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,2,36,0
26328,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,2,0
11798,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,1,,,0,19,0
2947,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,10,0
27565,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,27,0
18587,city_90,0.698,,Has relevent experience,,Masters,STEM,10,1000-4999,NGO,2,30,1
15067,city_136,0.897,,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,2,12,0
14919,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,41,1
534,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,124,0
30792,city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,20,0
9171,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,276,0
18562,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,1,192,1
29319,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,2,29,1
25683,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Early Stage Startup,1,38,1
4121,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,97,0
11700,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,131,0
4520,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,47,0
17239,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,127,0
785,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,15,100-500,Pvt Ltd,>4,94,0
29646,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,66,1
29034,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,NGO,2,163,0
17475,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0
18255,city_89,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,182,0
173,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,45,0
29599,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,18,0
21304,city_14,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,166,1
13178,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1
6403,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,15,0
6577,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,2,30,0
25238,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,108,0
6589,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,40,0
23868,city_157,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Funded Startup,1,48,0
30733,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,55,0
7838,city_77,0.83,Male,Has relevent experience,no_enrollment,Primary School,,12,100-500,Pvt Ltd,1,43,0
4651,city_90,0.698,,No relevent experience,Full time course,Masters,STEM,7,,,2,158,0
4212,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,94,0
13469,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,167,0
33187,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,500-999,Pvt Ltd,>4,68,0
8601,city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,,,1,114,1
27511,city_103,0.92,,Has relevent experience,no_enrollment,Phd,Humanities,>20,,,>4,108,0
9949,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,35,0
28020,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,0,36,0
22589,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Other,13,<10,Early Stage Startup,1,6,0
16736,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,,10000+,,,103,0
12145,city_57,0.866,,No relevent experience,no_enrollment,High School,,<1,,,0,182,0
9538,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,320,0
810,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,128,0
13368,city_19,0.682,,Has relevent experience,,Graduate,STEM,>20,10000+,Pvt Ltd,1,86,0
16275,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,3,39,1
10376,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Funded Startup,1,4,0
30596,city_55,0.7390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,44,0
5700,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,12,Oct-49,Pvt Ltd,1,12,0
5732,city_114,0.926,Male,Has relevent experience,Full time course,High School,,9,100-500,Pvt Ltd,1,18,0
7587,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,17,0
28414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,262,0
